,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
154252.jpg,90.8601,106.7772,168.45595,106.7772,129.32642,149.886,99.481865,191.00517,158.50777,189.67876
154275.jpg,87.57895,112.84211,161.6842,109.47369,116.210526,161.6842,92.63158,180.21053,173.47368,176.8421
154289.jpg,115.528206,94.52308,177.23077,123.40513,153.6,144.41026,107.65128,177.23077,147.0359,194.29744
154293.jpg,102.5784,102.5784,169.03136,117.742165,136.47386,152.52962,85.18467,171.26132,161.44948,186.4251
154315.jpg,70.62069,102.4,135.94482,105.93103,79.44827,144.77242,72.38621,178.31725,125.35172,180.08276
154328.jpg,86.94339,96.60377,148.12578,112.7044,96.60377,148.12578,77.28302,177.10692,123.97484,188.37735
154340.jpg,144.574,99.87444,204.26907,119.39014,187.04933,163.01346,127.35426,184.82512,174.42154,196.30495
154350.jpg,90.75585,93.32442,170.38127,89.899666,134.4214,143.83946,96.74916,189.21739,171.23746,184.08026
154354.jpg,80.44827,101.51724,155.48276,83.86207,124.586205,139.03448,102.51724,176.55173,170.93103,165.51724
154432.jpg,99.55556,108.606064,164.20203,124.121216,124.121216,161.61617,85.333336,177.13132,152.56566,186.18182
154469.jpg,90.1996,103.23422,169.9715,100.10591,137.12424,150.15887,103.23422,182.48474,169.4501,178.31366
154484.jpg,94.91156,112.32653,168.92517,110.58503,135.83673,159.34694,102.7483,187.21088,165.44217,184.59863
154494.jpg,88.54794,99.945206,162.19177,112.21918,105.205475,139.39726,78.0274,178.84932,135.89041,191.12329
154537.jpg,105.14286,103.61905,175.2381,114.28571,141.7143,161.52382,97.52381,182.85715,158.4762,192.0
154541.jpg,104.81889,104.81889,173.35432,106.83465,141.10236,151.1811,106.83465,187.46457,159.2441,189.48032
154564.jpg,60.8,110.4,96.0,99.200005,67.200005,164.8,92.8,195.2,126.4,188.8
154574.jpg,92.1039,109.71429,165.24675,116.36364,127.012985,151.27272,95.42857,182.85715,148.62338,189.5065
154588.jpg,97.57848,105.61436,168.75337,104.46637,149.23767,128.574,111.35426,176.78925,171.04933,175.64127
154629.jpg,116.05334,110.36445,183.18222,112.64,160.42667,164.97778,112.64,187.73334,170.66667,190.0089
154637.jpg,102.13471,103.461136,173.76166,112.74611,135.29533,159.17097,100.80829,176.4145,160.4974,184.37305
154642.jpg,112.695656,97.391304,176.69565,109.91305,154.43478,144.69565,109.91305,185.04349,158.6087,192.0
154646.jpg,86.01601,92.16,169.98401,86.01601,136.192,141.31201,104.448006,179.20001,171.00801,175.104
154681.jpg,137.18387,99.87444,186.54709,167.0314,119.964134,183.67714,54.529152,149.81166,98.15247,207.21077
154711.jpg,100.571434,68.571434,148.57144,132.57144,77.71429,134.85715,59.428574,137.14287,98.28572,185.14287
154733.jpg,96.226944,102.58156,166.12766,106.21276,128.90779,146.15602,94.41135,175.20567,165.21985,172.48227
154762.jpg,110.7027,111.19691,179.89189,107.73745,155.18146,150.73358,106.25482,180.3861,176.43243,174.4556
154785.jpg,87.83578,109.60704,162.15836,105.10264,121.61877,159.15543,92.34018,180.92668,162.15836,178.67448
154840.jpg,85.052635,107.789474,161.6842,106.10526,118.73684,158.3158,94.31579,186.10527,155.78947,184.42105
154857.jpg,141.89148,92.27907,191.50388,111.13178,183.56589,140.89923,126.0155,167.68993,177.6124,182.57364
154863.jpg,98.26263,109.89899,168.08081,94.383835,148.68687,151.27272,120.242424,188.76767,179.71718,175.83838
154866.jpg,86.50549,100.571434,163.16484,99.86813,111.82418,146.98901,90.72528,182.85715,154.02199,182.15385
154930.jpg,72.50867,97.664734,139.09827,113.94219,79.90752,168.69363,76.947975,187.93063,136.13873,205.68785
154973.jpg,87.35905,97.23442,164.84273,99.51335,125.34125,152.68843,91.15727,177.75667,157.24629,181.5549
154983.jpg,112.52093,92.8,175.03256,98.75349,155.38605,138.64186,115.49767,171.9814,166.10233,173.76744
154988.jpg,91.42857,100.571434,158.4762,106.66667,115.809525,155.42857,94.47619,182.85715,149.33334,182.85715
154996.jpg,92.77064,102.16513,169.1009,103.33945,133.87155,153.83485,99.81651,182.01834,158.5321,183.19266
155014.jpg,81.13008,107.18699,151.8943,101.983734,108.18699,137.36584,88.41463,188.35771,147.7317,184.19511
155068.jpg,58.285717,108.571434,120.00001,104.00001,69.71429,165.7143,81.14286,181.7143,147.42857,174.85715
155090.jpg,88.0,98.66667,160.0,109.333336,117.333336,154.66667,96.0,194.66667,152.0,194.66667
155096.jpg,112.64,112.64,176.64,102.399994,176.64,148.48,122.88,186.87999,179.2,179.2
155105.jpg,88.08602,111.48387,165.16129,112.860214,125.247314,161.03226,93.5914,178.92473,163.78494,178.92473
155116.jpg,76.93989,106.31694,148.28415,107.71584,99.3224,153.87978,81.13661,172.06557,155.27869,173.46448
155157.jpg,93.61194,105.07462,164.29851,101.25373,126.08955,143.28358,99.343285,181.49254,160.47762,183.40298
155233.jpg,91.200005,99.200005,169.6,102.4,129.6,145.6,88.0,174.40001,155.2,179.2
155235.jpg,118.63414,95.73984,186.27641,112.39024,155.0569,125.91869,104.06503,165.46341,166.50406,176.91057
155259.jpg,127.90599,113.77779,197.92308,105.02565,193.54701,148.78633,149.78633,201.29915,211.0513,194.73505
155269.jpg,84.61017,108.90847,153.59999,105.871185,111.077965,165.31525,92.42034,183.97289,148.82712,183.97289
155304.jpg,95.319145,103.48936,177.02127,108.936165,136.17021,147.06383,98.04255,185.19148,174.29787,179.74467
155314.jpg,86.77966,111.644066,167.05084,102.9661,130.1695,144.18645,99.79661,181.0678,175.72882,172.38983
155319.jpg,93.97468,103.6962,167.42615,102.61603,143.66245,139.34177,103.6962,182.54851,163.10548,182.54851
155340.jpg,93.09091,104.06493,166.23376,110.71429,126.33766,153.93506,93.09091,183.85715,149.61038,190.5065
155352.jpg,69.052635,97.0,146.52632,85.210526,102.73684,145.8421,77.47369,167.73685,163.36842,161.0
155363.jpg,88.96454,101.67375,163.40425,103.48936,125.27659,147.06383,87.14893,176.11346,165.21985,174.29787
155364.jpg,137.57008,103.47663,196.1869,120.822426,181.23364,163.28972,122.61682,189.60747,174.05608,197.98131
155387.jpg,81.62319,109.8203,153.6,103.88406,113.53044,152.11595,97.94783,192.18552,154.34204,186.99132
155393.jpg,92.56026,110.90553,162.60585,111.73941,125.915306,155.93484,96.72964,181.785,153.43321,185.12051
155404.jpg,91.83492,104.0254,164.16508,106.46349,130.84445,152.78731,99.96191,188.54604,160.1016,188.54604
155420.jpg,108.69842,103.61906,180.82541,111.74604,145.26985,150.34921,90.412704,165.58731,171.68256,174.73016
155435.jpg,101.68641,107.03833,168.58537,102.5784,142.71777,150.74565,108.8223,180.18118,171.26132,176.61324
155460.jpg,75.79456,103.63746,142.30815,121.42598,78.11481,152.36253,63.41994,178.65862,125.29305,191.80664
155465.jpg,92.5042,104.69468,163.4958,106.12885,124.05602,149.15407,96.08964,175.68628,155.60785,178.55463
155490.jpg,94.74733,101.12456,169.45195,107.50178,132.09964,147.58719,90.19217,180.38434,153.05338,187.67259
155492.jpg,117.401276,101.09554,179.36307,112.50955,159.79617,151.64331,105.98726,172.84076,171.21019,180.99364
155548.jpg,91.348015,109.39207,158.44933,109.39207,125.18061,156.7577,96.422905,187.20705,153.93832,187.20705
155559.jpg,81.454544,106.38961,151.27272,109.71429,106.38961,154.5974,79.792206,179.53247,149.61038,182.85715
155576.jpg,110.0053,112.042435,166.36604,79.44827,173.1565,127.66048,153.46419,181.98409,194.88594,158.2175
155605.jpg,83.98419,109.28064,152.79053,99.162056,114.33993,157.84981,100.17392,186.18182,155.8261,183.14626
155639.jpg,89.6,92.8,161.6,92.8,128.0,137.6,116.8,188.8,148.8,180.8
155655.jpg,88.79705,94.46494,168.1476,96.35425,126.58303,131.30627,87.8524,173.8155,166.2583,173.8155
155677.jpg,122.73972,105.205475,191.12329,112.21918,164.82191,150.79453,120.9863,182.35617,182.35617,185.863
155709.jpg,95.676765,106.88215,162.04713,112.05387,123.259254,162.04713,92.22895,182.73401,152.56566,189.62962
155728.jpg,79.6506,111.03614,144.42168,107.951805,104.325294,152.6747,93.53012,188.14458,142.87952,181.97589
155758.jpg,94.7052,100.624275,174.61272,94.7052,142.0578,147.97687,100.624275,182.01155,173.13295,176.09248
155763.jpg,83.781815,105.89091,162.90909,103.56364,119.85454,157.0909,96.58182,183.85454,153.59999,181.52727
155780.jpg,95.08572,109.71429,177.98096,121.90477,126.78096,173.10477,90.209526,192.60953,151.16191,202.36191
155826.jpg,99.30045,111.92825,173.9193,113.07624,138.33185,159.56952,102.7444,179.6592,169.32736,183.10315
155875.jpg,83.92053,112.74172,151.73509,103.41722,121.218544,157.66887,91.54967,182.25165,172.92715,171.23178
155917.jpg,87.73868,105.25436,159.09756,109.71429,117.17422,148.96167,88.63066,180.18118,144.82579,186.4251
155931.jpg,79.48175,78.48175,150.48904,100.905106,86.95621,138.27737,57.058395,160.70073,113.11679,175.64963
155978.jpg,103.509026,109.05415,177.44405,109.05415,146.02165,158.0361,96.115524,176.51985,176.51985,177.44405
155991.jpg,108.77955,112.05112,179.9361,115.322685,151.3099,152.94568,116.958466,180.754,172.57507,180.754
156028.jpg,84.50485,100.660194,152.85437,118.05825,90.718445,141.6699,67.1068,172.73787,119.30097,188.8932
156033.jpg,105.71144,114.62686,177.03482,119.72139,143.9204,160.47762,95.522385,187.22388,157.93034,192.3184
156034.jpg,72.69135,105.34979,123.259254,100.0823,83.22633,147.4897,84.27983,181.20164,133.79424,176.98766
156120.jpg,96.82051,73.20513,164.10257,94.53846,105.02564,124.07693,57.435898,156.89743,121.4359,174.94872
156165.jpg,81.454544,114.7013,156.25974,99.74026,129.66234,149.61038,104.72727,191.16884,166.23376,176.2078
156190.jpg,94.68493,102.86758,167.1598,107.54337,126.24657,151.96347,92.34703,178.8493,157.80821,183.5251
156228.jpg,81.0,100.8,141.8,107.200005,87.4,147.2,79.4,182.40001,130.6,185.6
156249.jpg,133.17172,99.55556,187.47475,125.41414,168.08081,152.56566,100.84849,157.73738,162.90909,184.88889
156251.jpg,81.198235,110.51982,152.24669,108.26431,116.158585,144.35242,89.09251,187.20705,147.73567,184.95154
156300.jpg,101.9469,94.0177,178.97345,87.22124,160.84956,139.32744,118.93805,172.17699,183.50443,163.11505
156301.jpg,106.95111,103.53778,183.18222,109.22667,155.87556,130.84445,116.05334,185.45778,177.49333,190.0089
156307.jpg,104.98876,106.42696,176.89888,106.42696,153.88765,151.01123,104.98876,176.89888,176.89888,175.46068
156349.jpg,86.98343,108.55249,159.46962,108.55249,120.928185,156.99448,90.51934,181.03868,150.62984,187.75691
156353.jpg,88.61539,113.230774,157.53847,103.38462,118.153854,152.61539,98.46154,189.53847,162.46155,182.15385
156406.jpg,117.56223,101.08154,191.17596,118.66094,175.79399,145.03004,106.5751,171.39914,177.99141,184.5837
156457.jpg,88.835815,101.25373,163.34328,99.343285,122.268654,155.70149,89.791046,181.49254,162.38806,183.40298
156511.jpg,69.07937,101.58731,125.96826,103.61906,75.17461,142.22223,75.17461,180.82541,121.90477,182.85715
156526.jpg,63.79937,106.33228,127.59874,105.128525,77.84326,152.47649,75.83699,181.76802,127.59874,183.77429
156553.jpg,85.33333,100.943085,161.30081,96.78049,122.796745,147.77235,94.69918,178.99187,157.1382,178.99187
156573.jpg,91.675674,91.675674,166.05406,96.86487,129.72974,141.83784,91.675674,179.89189,157.40541,183.35135
156668.jpg,85.29268,110.82926,160.21951,101.46341,122.756096,162.34146,99.34146,198.2439,166.46341,190.43901
156704.jpg,79.59664,104.26051,150.58824,104.26051,107.563034,155.89076,83.89916,188.15967,141.9832,188.15967
156727.jpg,102.399994,102.399994,180.48,110.079994,145.92,135.68,102.399994,177.92,170.23999,184.31999
156738.jpg,78.862564,109.19432,151.65877,112.83413,105.554504,146.8057,81.2891,180.77725,138.3128,184.41707
156800.jpg,81.92,100.84,153.59999,98.28,122.88,141.8,89.6,177.64,158.72,175.08
156819.jpg,74.151726,98.42759,129.32414,107.69655,67.08965,143.88965,69.296555,179.64137,117.4069,184.49655
156822.jpg,95.522385,106.98507,162.38806,112.716415,120.35821,147.10448,85.970146,177.67163,152.83582,183.40298
156834.jpg,75.45264,110.484215,140.12633,94.315796,97.01053,148.21053,99.70527,188.63159,148.21053,175.1579
156849.jpg,83.55556,99.55556,158.22223,96.0,112.0,152.88889,90.666664,181.33333,151.11111,184.88889
156864.jpg,78.702705,114.5946,148.75676,105.945946,107.24325,164.75676,96.0,190.70271,152.21622,186.37839
156865.jpg,102.69768,93.76744,178.60464,104.18604,150.32558,129.48837,116.093025,181.58139,171.1628,184.55814
156882.jpg,97.40488,97.40488,171.08293,91.16097,143.60976,139.86342,109.892685,187.31708,171.08293,183.57072
156996.jpg,93.21739,108.52174,157.21739,108.52174,125.21739,153.04349,87.652176,172.52174,164.17392,169.73914
157014.jpg,100.17391,101.76398,171.72672,106.534164,133.56522,154.23602,93.81367,176.4969,157.41615,181.26709
157025.jpg,95.33054,100.68619,172.45187,99.61506,137.1046,147.8159,85.69038,169.2385,176.7364,169.2385
157041.jpg,98.0,96.0,172.0,100.0,146.0,140.0,110.0,180.0,160.0,180.0
157049.jpg,109.71429,103.61905,173.10477,112.15238,146.28572,152.38095,98.74286,182.85715,162.13335,191.39049
157061.jpg,112.21918,103.45206,182.35617,98.19178,166.57535,154.30136,120.9863,187.61644,178.84932,180.60274
157087.jpg,96.0,104.38462,164.92308,99.46154,130.46155,156.07693,100.92308,188.07693,162.46155,185.61539
157106.jpg,99.74026,99.74026,171.77489,110.82251,134.09525,139.63637,90.87446,170.66667,164.01732,181.74892
157118.jpg,100.53442,108.82591,169.97571,114.0081,140.95547,156.50203,101.570854,182.41296,159.61134,188.63158
157124.jpg,87.466675,102.40001,157.86667,106.66667,121.600006,145.06668,89.600006,181.33334,151.46667,185.6
157140.jpg,84.36364,100.36364,157.09091,103.27273,109.09091,141.09091,78.545456,174.54546,151.27274,180.36365
157147.jpg,83.07925,108.19623,161.32831,101.43396,121.72076,144.90567,94.6717,189.3434,159.39622,186.44528
157182.jpg,77.662926,99.235954,148.13483,103.55056,100.67416,146.69662,80.53933,181.21349,135.19101,185.52809
157204.jpg,92.38261,105.73913,165.84348,105.73913,129.11304,155.82608,92.38261,172.52173,165.84348,174.74782
157212.jpg,112.2807,94.31579,188.63158,98.80702,168.42105,139.22807,123.50877,184.14035,177.4035,184.14035
157250.jpg,87.22963,106.19259,155.49629,102.4,121.36296,146.01482,98.60741,185.83704,151.7037,185.83704
157251.jpg,88.19138,110.23923,156.78468,86.96651,140.86124,144.53587,121.26315,188.63158,178.83253,170.25836
157252.jpg,108.90608,108.90608,169.72377,108.90608,147.09393,152.75139,111.73481,182.45305,165.48067,183.86742
157268.jpg,85.56348,108.18783,162.14087,104.62609,124.742615,136.23653,92.24174,176.75131,163.03131,170.96349
157300.jpg,121.679016,107.45679,181.7284,101.1358,169.08643,151.7037,132.74074,184.88889,180.14815,180.14815
157303.jpg,91.89744,106.02565,172.8547,108.213684,126.90599,158.53847,89.709404,176.04274,164.10257,178.23077
157311.jpg,81.066666,123.022224,154.31111,96.71111,125.155556,167.82222,105.95556,192.71112,177.77779,166.40001
157331.jpg,126.57249,116.10409,178.91449,113.24907,163.68773,162.73605,124.66914,193.18959,174.15613,186.52788
157339.jpg,78.36735,113.19727,149.7687,97.5238,116.68027,153.2517,92.29932,179.37415,168.92517,163.70068
157346.jpg,84.69888,114.200745,153.21933,105.63569,118.95911,150.3643,100.87732,177.01115,163.68773,169.39777
157368.jpg,86.67716,88.69292,167.30708,78.614174,131.02362,133.03937,103.81102,181.41733,175.37007,174.3622
157404.jpg,87.09278,105.56701,162.30928,102.92783,121.40206,153.07216,93.69072,178.14432,162.30928,178.14432
157413.jpg,79.27742,115.6129,153.59999,102.4,112.30968,153.59999,105.703224,191.5871,153.59999,186.63225
157416.jpg,107.24759,106.18649,178.86174,116.06431,151.69775,154.75241,102.30868,177.80064,167.33762,186.03215
157441.jpg,87.47739,109.34673,164.66331,104.201004,132.50252,149.22614,96.482414,181.38693,165.94975,176.24121
157442.jpg,92.76235,116.55529,163.08705,104.056465,137.0353,157.96706,112.03764,188.83765,165.94823,181.15764
157585.jpg,91.3121,92.94267,171.21019,104.35669,127.184715,151.64331,86.42038,171.21019,154.90446,179.36307
157595.jpg,93.746475,111.77464,165.85915,97.35211,133.40845,151.43661,111.77464,191.09859,165.85915,183.88731
157634.jpg,99.768845,120.92462,167.94975,99.055275,151.22614,160.80402,116.49246,182.67337,182.1005,162.09045
157643.jpg,106.666664,107.85185,174.22223,100.74074,152.88889,148.14815,110.22222,178.96297,174.22223,168.2963
157656.jpg,98.08768,119.23288,170.32877,117.83014,138.76712,169.7315,107.20548,193.5781,158.40549,193.5781
157787.jpg,98.60741,102.4,176.35555,106.19259,138.42963,161.18518,96.71111,178.25185,164.97777,185.83704
157793.jpg,99.74026,106.38961,172.88312,108.05195,137.97403,152.93506,101.402596,184.51949,171.22078,181.19481
157810.jpg,71.61905,108.190475,138.66667,108.190475,96.0,155.42857,82.28571,179.80952,143.2381,181.33334
157813.jpg,116.77193,101.052635,188.63158,98.80702,179.64912,145.96492,107.789474,177.4035,184.14035,168.42105
157839.jpg,92.79047,102.70506,169.05661,99.65442,127.87289,146.93942,98.891754,178.9712,170.58192,175.92056
157873.jpg,112.0,106.0,180.0,110.0,158.0,162.0,108.0,178.0,168.0,182.0
157895.jpg,78.73422,121.01156,146.09067,87.788445,124.24534,160.15111,129.47911,197.69778,180.90666,164.70222
157910.jpg,109.14491,108.22515,176.59401,102.093414,162.18443,147.16168,115.27665,176.28743,173.52815,173.22156
157921.jpg,88.0,101.0,158.0,97.0,122.0,141.0,92.0,175.0,156.0,175.0
157949.jpg,83.63093,114.274315,162.79303,102.14464,127.6808,150.66335,105.97507,185.13716,168.53867,176.19951
157958.jpg,98.46154,103.38461,167.38461,96.82051,137.84616,144.41026,108.30769,182.15385,170.66667,178.8718
157961.jpg,95.78231,102.7483,174.14966,106.23129,134.09523,153.2517,88.81632,170.66666,170.66666,174.14966
157983.jpg,79.045616,105.99298,144.61755,108.68772,93.41755,144.61755,79.045616,183.24211,127.55088,185.93684
158028.jpg,85.970146,101.25373,158.56715,89.791046,118.44776,141.37314,101.25373,183.40298,166.20895,175.76118
158050.jpg,65.28,96.0,134.4,96.0,78.08,144.64,71.68,184.31999,134.4,188.15999
158057.jpg,107.14634,104.06503,175.82925,106.14634,150.85365,151.93495,96.73984,174.82925,167.50406,174.82925
158081.jpg,96.49231,106.33846,176.24615,104.36923,138.83076,132.92308,105.35384,182.15384,172.3077,181.16924
158121.jpg,88.81632,107.102036,168.05441,102.7483,128.0,140.19048,92.29932,183.72789,166.31293,182.85713
158155.jpg,65.163635,107.05454,127.224236,94.64242,77.57575,150.49696,83.781815,190.83636,128.77576,181.52727
158182.jpg,86.73224,114.71038,158.07649,107.71584,127.300545,163.67212,102.12022,186.05464,167.86885,174.86339
158207.jpg,85.970146,94.61194,166.20895,90.791046,126.08955,123.268654,93.61194,172.94029,166.20895,174.85074
158212.jpg,104.61367,105.6848,174.59415,99.97211,153.88564,154.95677,107.47002,178.16458,176.02231,169.95258
158235.jpg,91.178085,105.205475,159.56165,88.54794,136.76712,148.16438,118.35616,180.60274,169.20547,168.32877
158267.jpg,96.31683,107.72277,163.48515,102.653465,136.87129,143.20792,108.9901,190.09901,166.0198,185.0297
158271.jpg,107.477875,101.9469,170.9115,99.68141,143.72566,156.31859,114.27434,190.30089,166.38052,183.50443
158281.jpg,93.01038,105.411766,170.07613,100.982704,131.98616,144.38754,93.896194,178.93427,169.19032,181.5917
158311.jpg,91.0,104.0,159.0,102.0,122.0,141.0,88.0,174.0,155.0,177.0
158385.jpg,90.42786,94.24876,163.02487,99.343285,119.72139,141.37314,84.0597,174.48756,152.83582,179.58209
158404.jpg,84.36364,107.63637,156.12122,103.757576,121.21213,154.18182,97.9394,189.09091,154.18182,187.15152
158438.jpg,103.52941,102.64706,178.82353,102.64706,146.82353,153.4706,101.64706,176.05882,171.29411,176.05882
158441.jpg,58.27642,106.14634,122.796745,95.73984,56.19512,137.36584,43.707314,193.56097,101.983734,187.31706
158443.jpg,81.62319,105.739136,161.39131,105.739136,118.72464,161.39131,87.18841,176.23189,170.66667,174.37682
158448.jpg,99.61991,104.253395,173.75566,108.88688,142.47964,142.47964,93.82806,172.59729,174.91403,177.23077
158474.jpg,83.15924,108.02548,164.28026,103.13376,125.1465,152.05096,92.94267,186.293,164.28026,178.95541
158549.jpg,98.09345,102.8785,171.06541,107.66355,141.15887,155.514,96.897194,178.24298,168.6729,179.43924
158555.jpg,92.44444,110.22222,160.0,110.22222,129.77779,160.0,96.0,184.88889,160.0,177.77779
158557.jpg,103.14563,103.14563,176.46602,104.38835,150.36893,146.64078,110.601944,185.16505,171.49515,182.67961
158578.jpg,93.91716,107.5503,163.59764,104.52071,130.27219,146.9349,101.49113,190.8639,162.08284,184.80473
158613.jpg,106.87379,95.4466,183.92233,92.96117,149.12622,150.12622,121.78641,189.8932,169.0097,182.43689
158676.jpg,85.67331,86.69323,158.08765,112.19124,79.55379,148.90837,61.19522,175.4263,113.21116,197.86455
158686.jpg,82.44068,99.79661,154.75706,95.45763,121.49152,130.1695,96.90395,179.34464,153.31073,170.66667
158744.jpg,77.57576,103.43434,152.56566,99.55556,108.606064,146.10101,81.454544,177.13132,156.44444,173.25252
158793.jpg,80.38225,103.098976,149.40614,93.48805,103.972694,138.04778,90.86689,172.99658,162.51195,165.1331
158821.jpg,83.98419,103.20949,153.80238,99.162056,117.375496,153.80238,91.0672,189.21739,149.75494,187.19368
158839.jpg,87.493675,97.215195,168.50633,95.59494,128.0,147.44304,98.83545,179.8481,157.16457,179.8481
158872.jpg,93.30841,102.8785,162.69159,112.44859,122.018684,153.12149,83.73831,174.6542,150.72897,181.83177
158917.jpg,77.82915,118.35176,149.22614,110.63316,109.66834,157.58794,91.015076,182.03015,158.55276,174.63316
158951.jpg,129.64807,106.5751,191.17596,120.85837,167.00429,162.60944,114.2661,182.38626,169.20172,192.27467
158953.jpg,88.27273,102.78788,163.90909,95.030304,134.81819,139.63637,105.72728,182.30304,165.8485,176.48485
158977.jpg,100.63448,111.227585,167.72414,93.57241,153.6,158.89655,109.46207,181.84828,185.3793,165.95862
159010.jpg,82.82353,103.52941,160.0,96.0,112.94118,144.94118,94.117645,182.58824,161.88235,178.82353
159066.jpg,70.72373,110.56809,129.49416,96.62257,84.66926,150.41245,88.653694,188.26459,142.44357,177.30739
159084.jpg,74.666664,111.40741,137.48148,100.74074,96.0,152.88889,87.703705,184.88889,141.03703,180.14815
159099.jpg,82.62434,105.65079,161.18518,108.35979,120.55026,148.9947,93.46031,182.85713,153.0582,184.21164
159108.jpg,75.54098,104.91803,146.88524,92.327866,109.114746,142.68852,96.52458,184.65573,151.08195,176.26228
159144.jpg,136.63803,97.37423,191.60736,98.944786,179.04294,141.34969,125.644165,175.90184,174.33128,177.47238
159146.jpg,107.789474,98.46154,176.19434,108.82591,147.17409,146.13765,96.388664,175.1579,166.8664,183.4494
159176.jpg,85.333336,96.969696,174.54546,96.969696,128.0,147.39395,104.72728,182.30304,159.0303,182.30304
159221.jpg,100.2765,102.63595,160.4424,110.89401,125.05069,151.00461,95.5576,174.59908,151.00461,180.4977
159289.jpg,84.03053,112.38931,154.38168,110.43511,119.20611,153.42747,103.57252,190.55725,148.51909,188.60306
159405.jpg,74.72081,124.75127,145.54315,93.563446,126.70051,158.53807,103.30964,191.67513,176.0812,162.43654
159424.jpg,102.561516,108.214516,173.62776,111.44479,139.70978,150.2082,98.52366,169.5899,166.35962,172.82019
159427.jpg,93.57241,107.69655,172.43219,114.75862,125.94023,168.31264,91.8069,192.44138,153.01149,199.50345
159454.jpg,85.80479,108.90608,154.6372,110.7919,115.977905,160.76611,91.9337,182.9245,152.75139,185.75322
159466.jpg,77.1519,116.65823,135.48102,110.177216,96.59494,163.64557,96.59494,176.6076,164.64557,166.88608
159467.jpg,120.77076,104.61129,187.96013,121.62126,164.99667,150.53821,113.11628,176.05315,166.69768,191.36212
159469.jpg,71.29114,100.455696,131.24051,95.59494,87.493675,132.86076,69.67089,174.98735,132.86076,171.74684
159495.jpg,76.92611,103.82923,159.31691,110.97537,102.568146,171.08704,73.14286,185.37932,134.5156,198.4105
159498.jpg,86.01601,103.424,150.528,111.616005,104.448006,145.408,75.776,183.296,141.31201,190.464
159531.jpg,88.33803,104.56338,167.66197,106.366196,126.19718,164.05634,88.33803,176.67606,165.85915,182.0845
159619.jpg,97.16172,108.990105,169.8218,113.21452,137.71617,162.21783,87.86799,173.20132,168.9769,178.27063
159623.jpg,94.49664,121.12752,164.08054,109.10067,137.44966,148.61745,109.10067,194.14766,170.95302,182.97987
159625.jpg,98.28572,106.28572,170.28572,115.42857,136.0,145.14287,98.28572,180.57144,155.42857,186.28572
159638.jpg,79.927605,107.72851,143.63802,111.20363,99.61991,147.11313,82.24435,180.70589,137.84616,184.181
159661.jpg,89.71962,111.252335,161.49532,96.897194,127.99999,154.31775,104.07476,180.63551,163.88785,180.63551
159664.jpg,107.789474,105.86466,173.2331,107.789474,154.94737,149.17294,100.090225,174.1955,172.27068,174.1955
159680.jpg,136.52942,90.35294,196.76471,137.68068,132.2269,176.40337,69.84034,141.9832,121.4706,180.70589
159713.jpg,123.44665,98.1502,191.24112,103.20949,171.00395,147.73123,123.44665,183.14626,181.12254,183.14626
159751.jpg,102.78788,102.78788,170.66667,102.78788,145.45454,155.15152,108.606064,184.24243,160.9697,186.18182
159760.jpg,99.858154,108.12057,176.11346,102.67375,152.51064,149.87943,116.19858,191.63829,170.66666,186.19148
159778.jpg,95.49606,99.779526,168.56693,120.44094,110.11024,156.97638,79.37008,167.05511,150.92914,188.97638
159790.jpg,102.22705,100.17391,169.00966,121.19807,129.43478,162.00966,88.623184,183.03381,139.3285,195.40097
159804.jpg,80.2381,109.71429,162.52382,103.61905,121.38095,156.95238,93.952385,184.38095,156.42857,179.80952
159821.jpg,113.61798,107.146065,176.17978,110.74158,164.67416,158.20226,122.24719,193.4382,169.70787,193.4382
159823.jpg,114.79003,101.12456,182.2064,109.323845,163.98576,154.87544,111.145905,180.38434,169.45195,189.49466
159837.jpg,85.906044,106.52349,170.09396,92.77853,134.01343,159.78523,103.08725,188.99329,180.40268,183.83893
159843.jpg,75.917244,112.9931,134.1793,102.4,97.10345,155.36551,88.27586,185.3793,151.83449,176.55173
159917.jpg,63.11765,107.29412,129.0,96.0,78.17647,158.11765,78.17647,192.0,129.0,192.0
159924.jpg,75.028496,96.911804,141.54681,110.11127,89.61737,147.27815,68.428764,180.45049,125.56852,187.22388
159926.jpg,90.69714,83.38286,177.0057,86.30857,138.97142,121.417145,98.01143,177.0057,171.15428,177.0057
159947.jpg,94.78718,107.47522,170.91545,103.74345,137.32945,149.27115,105.98251,179.12537,174.64723,173.15453
159971.jpg,66.78261,113.530426,131.33913,93.49565,75.68695,140.24347,91.26956,193.66956,131.33913,178.08694
160053.jpg,85.85365,95.219505,168.58536,93.65853,127.99999,146.7317,87.41463,171.7073,170.14633,167.02438
160067.jpg,73.2454,117.791405,126.644165,100.515335,77.957054,131.92638,76.386505,180.6135,126.644165,169.61963
160088.jpg,108.61539,104.00001,175.6923,107.07693,148.0,147.07693,100.0,171.6923,172.0,174.15385
160105.jpg,58.125603,113.304344,112.54106,110.83092,70.49275,167.7198,79.14976,182.56038,138.51207,176.37682
160136.jpg,88.15894,96.635765,162.75497,98.33112,127.15232,145.80133,89.8543,183.09933,159.36424,186.49007
160219.jpg,122.93785,74.31638,154.0339,113.36723,111.36723,103.9661,84.61017,120.59887,110.644066,148.0791
